KSH,OLD_ZYMC,NEW_ZYMC,NJ
914503,交叉学科类05,交叉学科类06,2014
914502,政法类06,政法类07,2014
914501,政法类06,政法类07,2014
914500,交叉学科类05,交叉学科类06,2014
914499,交叉学科类05,交叉学科类06,2014
914498,政法类06,政法类07,2014
914497,政法类06,政法类07,2014
914496,交叉学科类05,交叉学科类06,2014
914495,交叉学科类05,交叉学科类06,2014
914494,政法类06,政法类07,2014
914493,交叉学科类05,交叉学科类06,2014
914504,交叉学科类05,交叉学科类06,2014
914492,交叉学科类05,交叉学科类06,2014
914490,政法类06,政法类07,2014
914489,政法类06,政法类07,2014
914488,交叉学科类05,交叉学科类06,2014
914487,政法类06,政法类07,2014
914486,政法类06,政法类07,2014
914485,政法类06,政法类07,2014
914484,政法类06,政法类07,2014
914483,交叉学科类05,交叉学科类06,2014
914482,交叉学科类05,交叉学科类06,2014
914481,交叉学科类05,交叉学科类06,2014
914480,政法类06,政法类07,2014
914491,交叉学科类05,交叉学科类06,2014
914505,交叉学科类05,交叉学科类06,2014
914506,政法类06,政法类07,2014
914507,政法类06,政法类07,2014
914532,交叉学科类05,交叉学科类06,2014
914531,政法类06,政法类07,2014
914530,交叉学科类05,交叉学科类06,2014
914529,交叉学科类05,交叉学科类06,2014
914528,交叉学科类05,交叉学科类06,2014
914527,交叉学科类05,交叉学科类06,2014
914526,交叉学科类05,交叉学科类06,2014
914525,交叉学科类05,交叉学科类06,2014
914524,政法类06,政法类07,2014
914523,交叉学科类05,交叉学科类06,2014
914522,政法类06,政法类07,2014
914521,政法类06,政法类07,2014
914520,交叉学科类05,交叉学科类06,2014
914519,政法类06,政法类07,2014
914518,政法类06,政法类07,2014
914517,政法类06,政法类07,2014
914516,政法类06,政法类07,2014
914515,交叉学科类05,交叉学科类06,2014
914514,交叉学科类05,交叉学科类06,2014
914513,交叉学科类05,交叉学科类06,2014
914512,政法类06,政法类07,2014
914511,政法类06,政法类07,2014
914510,政法类06,政法类07,2014
914509,政法类06,政法类07,2014
914508,交叉学科类05,交叉学科类06,2014
914479,交叉学科类05,交叉学科类06,2014
914533,政法类06,政法类07,2014
914475,生命科学类28,生命科学类20,2014
914466,生命科学类28,生命科学类22,2014
914163,生命科学类28,生命科学类20,2014
914161,语言文学类18,语言文学类12,2014
914126,交叉学科类02,交叉学科类05,2014
914118,语言文学类18,语言文学类14,2014
914116,生命科学类17,交叉学科类05,2014
914103,政法类06,政法类07,2014
914076,生命科学类01,生命科学类02,2014
914067,生命科学类02,生命科学类03,2014
914050,生命科学类15,生命科学类16,2014
914048,生命科学类13,生命科学类14,2014
914025,生命科学类13,交叉学科类05,2014
914167,语言文学类18,语言文学类14,2014
913997,生命科学类28,生命科学类22,2014
913988,交叉学科类05,交叉学科类06,2014
913958,交叉学科类13,交叉学科类05,2014
913957,生命科学类28,交叉学科类05,2014
913937,政法类06,政法类07,2014
913892,政法类06,政法类07,2014
913890,生命科学类28,生命科学类20,2014
913840,语言文学类18,语言文学类12,2014
913825,生命科学类28,生命科学类22,2014
913817,生命科学类28,生命科学类20,2014
915176,语言文学类18,语言文学类14,2014
913807,生命科学类28,生命科学类22,2014
913995,生命科学类10,生命科学类11,2014
914200,生命科学类28,生命科学类20,2014
914203,生命科学类28,生命科学类22,2014
914213,语言文学类18,语言文学类12,2014
914464,生命科学类28,生命科学类20,2014
914451,语言文学类18,语言文学类14,2014
914445,语言文学类18,语言文学类14,2014
914432,语言文学类18,语言文学类14,2014
914424,语言文学类18,语言文学类14,2014
914420,生命科学类28,生命科学类22,2014
914416,化学类01,交叉学科类05,2014
914399,语言文学类18,语言文学类12,2014
914390,物理学类02,交叉学科类05,2014
914385,交叉学科类14,交叉学科类05,2014
914384,生命科学类15,生命科学类16,2014
914379,生命科学类02,生命科学类03,2014
914364,生命科学类28,生命科学类20,2014
914361,生命科学类28,生命科学类20,2014
914358,语言文学类18,语言文学类12,2014
914351,生命科学类28,生命科学类22,2014
914348,语言文学类18,语言文学类12,2014
914342,政法类06,政法类07,2014
914325,生命科学类28,生命科学类20,2014
914308,语言文学类18,语言文学类14,2014
914301,语言文学类18,语言文学类12,2014
914292,生命科学类28,生命科学类22,2014
914257,生命科学类17,生命科学类18,2014
914243,生命科学类28,生命科学类20,2014
914226,语言文学类18,语言文学类14,2014
914474,语言文学类18,语言文学类12,2014
914534,交叉学科类05,交叉学科类06,2014
914275,交叉学科类13,交叉学科类05,2014
914536,交叉学科类05,交叉学科类06,2014
914846,生命科学类02,交叉学科类05,2014
914841,政法类06,政法类07,2014
914839,生命科学类28,生命科学类22,2014
914834,语言文学类18,语言文学类12,2014
914832,生命科学类28,生命科学类20,2014
914826,生命科学类28,生命科学类22,2014
914821,语言文学类18,语言文学类14,2014
914816,语言文学类18,语言文学类12,2014
914814,语言文学类18,语言文学类12,2014
914778,交叉学科类05,交叉学科类06,2014
914771,生命科学类28,交叉学科类05,2014
914855,交叉学科类17,交叉学科类05,2014
914767,生命科学类28,生命科学类20,2014
914732,语言文学类18,语言文学类12,2014
914730,语言文学类18,语言文学类14,2014
914729,生命科学类28,生命科学类22,2014
914726,生命科学类28,生命科学类22,2014
914717,生命科学类28,生命科学类22,2014
914696,交叉学科类14,交叉学科类05,2014
914684,语言文学类18,语言文学类14,2014
914680,生命科学类28,生命科学类20,2014
914678,生命科学类28,生命科学类20,2014
914664,语言文学类18,语言文学类14,2014
914650,生命科学类28,生命科学类20,2014
914736,生命科学类28,生命科学类20,2014
914865,生命科学类28,生命科学类20,2014
914901,语言文学类18,语言文学类14,2014
914921,交叉学科类05,交叉学科类06,2014
915124,生命科学类28,生命科学类22,2014
915162,生命科学类28,生命科学类22,2014
914535,政法类06,政法类07,2014
915111,生命科学类28,生命科学类22,2014
915103,生命科学类28,生命科学类20,2014
915092,生命科学类28,生命科学类20,2014
915090,交叉学科类05,交叉学科类06,2014
915089,交叉学科类05,交叉学科类06,2014
915088,交叉学科类05,交叉学科类06,2014
915087,交叉学科类05,交叉学科类06,2014
915086,交叉学科类05,交叉学科类06,2014
915085,政法类06,政法类07,2014
915084,交叉学科类05,交叉学科类06,2014
915083,交叉学科类05,交叉学科类06,2014
915058,语言文学类18,语言文学类14,2014
915045,生命科学类28,生命科学类22,2014
915011,语言文学类18,语言文学类12,2014
915007,语言文学类18,语言文学类14,2014
914999,生命科学类28,生命科学类22,2014
914976,生命科学类28,生命科学类22,2014
914973,语言文学类18,语言文学类14,2014
914970,生命科学类28,生命科学类20,2014
914965,生命科学类28,生命科学类20,2014
914946,生命科学类10,交叉学科类05,2014
914931,语言文学类18,语言文学类14,2014
914632,交叉学科类05,交叉学科类06,2014
914628,语言文学类18,语言文学类14,2014
915003,语言文学类18,语言文学类12,2014
914614,交叉学科类05,交叉学科类06,2014
914561,交叉学科类05,交叉学科类06,2014
914560,政法类06,政法类07,2014
914559,交叉学科类05,交叉学科类06,2014
914558,交叉学科类05,交叉学科类06,2014
914557,交叉学科类05,交叉学科类06,2014
914556,交叉学科类05,交叉学科类06,2014
914555,政法类06,政法类07,2014
914554,交叉学科类05,交叉学科类06,2014
914553,政法类06,政法类07,2014
914552,政法类06,政法类07,2014
914551,交叉学科类05,交叉学科类06,2014
914550,政法类06,政法类07,2014
914549,交叉学科类05,交叉学科类06,2014
914548,政法类06,政法类07,2014
914546,交叉学科类05,交叉学科类06,2014
914545,政法类06,政法类07,2014
914544,政法类06,政法类07,2014
914543,政法类06,政法类07,2014
914542,政法类06,政法类07,2014
914541,交叉学科类05,交叉学科类06,2014
914540,政法类06,政法类07,2014
914618,政法类06,政法类07,2014
914537,交叉学科类05,交叉学科类06,2014
914539,政法类06,政法类07,2014
914538,政法类06,政法类07,2014
914562,交叉学科类05,交叉学科类06,2014
914563,交叉学科类05,交叉学科类06,2014
914547,交叉学科类05,交叉学科类06,2014
914565,政法类06,政法类07,2014
914593,数学类04,数学类05,2014
914599,生命科学类01,生命科学类02,2014
914564,交叉学科类05,交叉学科类06,2014
914611,交叉学科类05,交叉学科类06,2014
914586,交叉学科类05,交叉学科类06,2014
914585,交叉学科类05,交叉学科类06,2014
914583,交叉学科类05,交叉学科类06,2014
914582,交叉学科类05,交叉学科类06,2014
914580,交叉学科类05,交叉学科类06,2014
914579,交叉学科类05,交叉学科类06,2014
914578,政法类06,政法类07,2014
914577,交叉学科类05,交叉学科类06,2014
914581,交叉学科类05,交叉学科类06,2014
914575,政法类06,政法类07,2014
914576,交叉学科类05,交叉学科类06,2014
914569,政法类06,政法类07,2014
914570,政法类06,政法类07,2014
914568,政法类06,政法类07,2014
914572,交叉学科类05,交叉学科类06,2014
914571,交叉学科类05,交叉学科类06,2014
914613,政法类06,政法类07,2014
914573,交叉学科类05,交叉学科类06,2014
914566,交叉学科类05,交叉学科类06,2014
914574,政法类06,政法类07,2014
914567,政法类06,政法类07,2014
920198,工科大类09,工科大类32,2015
920216,数学类01,数学类02,2015
920218,生命科学类20,生命科学类21,2015
920215,生命科学类02,生命科学类03,2015
920214,工科大类03,工科大类04,2015
920217,工科大类03,工科大类04,2015
920206,数学类01,数学类02,2015
920209,生命科学类20,生命科学类21,2015
920207,生命科学类02,生命科学类03,2015
920205,数学类01,数学类02,2015
920204,生命科学类20,生命科学类21,2015
920226,工科大类21,工科大类10,2015
920203,生命科学类16,生命科学类01,2015
920199,工科大类21,工科大类16,2015
920213,交叉学科类05,交叉学科类06,2015
920227,工科大类21,工科大类10,2015
920265,化学类11,化学类07,2015
920231,交叉学科类22,交叉学科类05,2015
920274,交叉学科类13,交叉学科类05,2015
920273,生命科学类20,生命科学类21,2015
920272,生命科学类20,生命科学类21,2015
920197,政法类06,政法类07,2015
920271,数学类01,数学类02,2015
920270,交叉学科类05,交叉学科类06,2015
920269,交叉学科类05,交叉学科类06,2015
920268,工科大类30,工科大类23,2015
920230,工科大类03,工科大类04,2015
920267,工科大类03,工科大类04,2015
920264,工科大类21,工科大类10,2015
920261,语言文学类18,语言文学类12,2015
920259,工科大类21,工科大类10,2015
920254,工科大类09,工科大类32,2015
920253,工科大类09,工科大类03,2015
920249,化学类11,化学类07,2015
920239,工科大类21,工科大类16,2015
920234,生命科学类02,生命科学类03,2015
920266,交叉学科类05,交叉学科类06,2015
920196,生命科学类20,生命科学类21,2015
920159,数学类01,数学类02,2015
920194,数学类01,数学类02,2015
920167,语言文学类18,语言文学类12,2015
920158,交叉学科类05,交叉学科类06,2015
920157,交叉学科类05,交叉学科类06,2015
920154,语言文学类18,语言文学类12,2015
920153,化学类11,化学类09,2015
920139,语言文学类18,语言文学类14,2015
920134,生命科学类16,生命科学类01,2015
920127,化学类11,化学类09,2015
920124,交叉学科类05,交叉学科类06,2015
920123,数学类01,数学类02,2015
920113,语言文学类18,语言文学类12,2015
920105,语言文学类18,语言文学类14,2015
920104,语言文学类18,语言文学类14,2015
920097,语言文学类18,语言文学类12,2015
920078,工科大类30,工科大类24,2015
920289,政法类06,政法类07,2015
920084,工科大类09,工科大类22,2015
920172,数学类01,数学类02,2015
